CH1,CH2,CH3,CH4,CH5
-72.755,-74.22,-73.178,-43.74,-86.285
-74.926,-74.757,-73.571,-42.4,-85.278
-73.1,-73.876,-74.212,-43.646,-85.307
-69.837,-72.033,-73.312,-43.33,-85.696
-71.195,-70.195,-75.444,-43.375,-84.741
-72.958,-73.237,-72.016,-43.615,-85.512
-70.548,-72.637,-80.188,-43.195,-85.518
-72.155,-70.727,-77.053,-43.684,-86.243
-69.794,-70.172,-73.583,-43.346,-85.678
-76.265,-74.468,-74.065,-43.057,-73.822
-75.217,-72.819,-73.123,-42.97,-85.164
-69.994,-71.991,-74.12,-43.789,-84.979
-70.134,-73.371,-74.779,-43.243,-84.181
-71.154,-72.834,-74.586,-43.729,-86.699
-70.515,-71.202,-74.388,-42.981,-83.618
-70.431,-70.059,-74.069,-41.763,-85.186
-72.474,-73.247,-75.233,-42.778,-84.781
-72.737,-72.763,-74.57,-43.902,-84.938
-78.33,-69.133,-74.229,-43.158,-85.267
-70.389,-74.66,-75.38,-43.877,-85.728
-72.085,-74.3,-73.918,-43.78,-86.162
-71.561,-71.55,-74.254,-41.991,-85.532
-75.144,-71.705,-73.615,-42.69,-85.738
-71.118,-71.51,-72.508,-43.866,-85.906
-74.87,-73.337,-74.605,-42.823,-85.633
-74.81,-74.214,-71.505,-42.077,-85.28
-77.685,-74.641,-70.695,-43.551,-85.033
-73.639,-73.941,-75.037,-43.757,-85.365
-72.301,-75.955,-75.011,-43.308,-85.228
-70.642,-76.913,-74.178,-43.03,-85.797
-73.193,-75.204,-73.937,-43.203,-85.361
-75.921,-77.123,-76.177,-43.748,-84.943
-71.523,-78.592,-69.893,-43.454,-85.775
-74.5,-78.779,-70.033,-43.351,-86.464
-76.646,-75.088,-70.885,-43.121,-85.731
-77.324,-78.218,-71.344,-43.375,-85.94
-70.844,-80.117,-71.609,-43.807,-84.905
-74.695,-77.803,-71.177,-42.78,-85.572
-70.596,-76.971,-71.539,-42.225,-82.7
-72.891,-78.42,-71.931,-43.624,-85.475
-76.265,-80.68,-73.474,-43.981,-85.881
-72.827,-77.847,-74.389,-43.641,-86.063
-71.921,-79.622,-73.521,-42.086,-85.792
-73.014,-76.837,-74.876,-42.885,-85.943
-75.733,-73.511,-75.93,-43.642,-86.289
-72.143,-78.392,-75.18,-42.505,-85.964
-74.572,-78.152,-73.913,-43.236,-84.997
-71.729,-75.144,-74.88,-43.911,-85.389
-78.321,-75.608,-73.893,-42.473,-84.882
-71.847,-75.078,-74.763,-43.607,-85.166
-71.92,-73.844,-74.902,-43.942,-86.542
-73.675,-76.054,-72.988,-43.879,-85.933
-72.513,-75.65,-74.874,-44.358,-85.034
-70.384,-75.549,-73.842,-44.734,-85.733
-72.138,-75.8,-75.883,-44.727,-85.163
-70.26,-74.44,-75.804,-42.323,-85.513
-70.983,-78.495,-72.482,-44.048,-85.578
-72.527,-72.891,-72.738,-44.23,-85.644
-70.205,-76.969,-74.624,-42.389,-85.157
-75.278,-79.979,-71.746,-44.37,-86.199
-71.085,-71.885,-68.391,-44.415,-85.992
-70.278,-73.155,-72.874,-43.206,-86.337
-70.33,-80.109,-73.168,-42.397,-85.47
-74.532,-75.647,-74.07,-41.733,-86.573
-70.965,-74.74,-72.444,-43.769,-85.003
-72.041,-78.115,-72.141,-45.207,-71.563
-71.249,-75.285,-72.031,-45.775,-86.221
-75.184,-77.573,-71.172,-48.556,-86.565
-72.258,-80.508,-73.847,-41.791,-85.981
-75.477,-77.641,-73.705,-42.109,-85.755
-76.633,-78.73,-75.645,-41.707,-85.15
-71.598,-78.224,-73.374,-44.356,-84.249
-74.847,-75.216,-73.921,-42.204,-86.269
-72.888,-73.205,-73.048,-42.221,-86.044
-74.121,-75.633,-73.985,-42.075,-85.565
-76.428,-71.2,-72.075,-44.279,-84.915
-71.898,-77.345,-73.315,-43.224,-68.983
-77.732,-78.258,-72.691,-43.879,-68.486
-70.073,-75.517,-73.968,-45.15,-85.754
-76.9,-75.491,-73.77,-45.504,-86.265
-72.481,-72.91,-74.933,-42.171,-85.205
-75.13,-75.812,-72.923,-43.982,-85.777
-74.072,-76.918,-72.968,-43.909,-84.317
-69.861,-76.711,-73.703,-44.59,-69.775
-71.854,-73.235,-73.991,-43.223,-85.72
-77.271,-75.198,-72.572,-44.58,-86.035
-71.922,-74.309,-74.705,-43.324,-85.538
-72.119,-75.194,-76.303,-43.324,-86.214
-73.347,-72.075,-71.641,-42.492,-85.05
-71.989,-74.782,-72.645,-44.052,-86.678
-74.097,-72.074,-71.226,-43.21,-85.031
-74.855,-69.968,-71.343,-44.191,-85.329
-74.208,-72.862,-70.203,-44.484,-86.322
-70.43,-73.755,-70.148,-44.212,-75.382
-72.835,-73.576,-70.897,-42.407,-85.543
-73.62,-72.669,-71.865,-45.115,-85.374
-73.873,-74.158,-72.168,-44.69,-84.306
-72.617,-72.728,-72.983,-41.881,-84.886
-74.366,-70.331,-71.833,-43.912,-84.089
-71.598,-70.897,-70.04,-42.824,-85.601
-70.381,-72.126,-72.938,-44.416,-85.865
-78.472,-74.142,-73.168,-41.746,-85.76
-73.36,-70.771,-71.05,-42.359,-85.079
-72.324,-69.532,-70.011,-44.768,-85.369
-72.581,-74.32,-73.659,-44.896,-84.38
-76.545,-73.474,-75.644,-46.991,-85.304
-73.697,-76.866,-75.287,-42.491,-86.077
-72.011,-76.569,-71.126,-42.545,-85.008
-73.449,-70.845,-72.48,-41.445,-85.59
-77.363,-71.375,-69.205,-46.79,-85.986
-71.801,-75.911,-70.735,-42.605,-84.912
-69.811,-75.851,-73.486,-43.523,-86.635
-74.528,-76.804,-72.798,-43.917,-79.386
-73.373,-71.606,-71.407,-44.445,-85.908
-73.049,-74.919,-80.187,-41.851,-85.24
-76.005,-72.127,-77.087,-43.967,-86.611
-75.7,-74.999,-76.065,-42.25,-85.135
-73.125,-71.502,-73.445,-44.243,-84.5
-75.675,-73.725,-72.268,-43.97,-84.15
-73.111,-77.95,-67.857,-42.256,-85.467
-73.861,-74.185,-73.671,-44.229,-85.684
-78.962,-73.202,-70.338,-42.053,-85.629
-73.233,-75.203,-68.317,-43.909,-84.675
-73.01,-77.504,-75.733,-44.585,-84.267
-70.126,-75.967,-72.089,-45.423,-85.523
-72.576,-75.243,-73.755,-44.685,-86.495
-77.828,-77.102,-73.876,-43.546,-86.326
-71.037,-80.174,-71.597,-42.86,-85.806
-73.377,-75.584,-71.681,-43.235,-85.252
-78.044,-75.958,-72.451,-46.054,-85.544
-72.46,-78.484,-69.491,-43.117,-85.865
-73.914,-73.925,-71.002,-46.627,-86.178
-74.672,-75.978,-71.451,-45,-85.649
-74.568,-73.678,-72.164,-46.596,-86.051
-69.451,-74.531,-71.881,-42.664,-84.84
-79.116,-73.881,-80.712,-44.97,-84.894
-73.038,-72.568,-80.651,-48.706,-85.59
-69.898,-74.644,-70.791,-43.321,-86.456
-71.144,-74.438,-69.074,-44.162,-86.156
-70.468,-75.364,-71.597,-44.286,-84.398
-73.4,-75.965,-69.842,-42.52,-84.993
-73.048,-78.43,-76.215,-42.52,-85.302
-76.776,-77.358,-72.427,-47.507,-85.005
-74.951,-76.706,-71.023,-42.475,-85.809
-70.704,-76.985,-74.185,-42.172,-85.06
-73.644,-72.649,-75.265,-43.303,-85.77
-71.662,-77.609,-68.759,-42.774,-81.362
-74.7,-77.042,-73.485,-47.088,-84.562
-72.913,-79.25,-73.25,-44.223,-85.584
-72.355,-79.217,-72.849,-42.738,-86.303
-69.709,-78.195,-70.899,-47.963,-84.518
-72.348,-79.538,-70.631,-42.042,-84.309
-71.019,-82.186,-68.099,-45.372,-85.602
-73.418,-79.835,-72.468,-45.249,-84.679
-72.857,-80.208,-70.979,-46.161,-85.213
-69.814,-79.933,-69.459,-44.099,-84.666
-76.225,-78.385,-74.584,-44.225,-85.278
-72.914,-73.071,-71.696,-46.268,-85.278
-81.094,-79.579,-72.452,-42.368,-84.672
-70.395,-79.864,-70.395,-46.481,-84.801
-75.08,-80.033,-69.948,-43.595,-84.928
-75.301,-76.258,-72.508,-39.888,-84.321
-77.421,-76.883,-72.925,-44.669,-86.109
-73.066,-73.319,-70.546,-44.873,-85.514
-73.37,-77.199,-72.168,-43.412,-84.888
-79.108,-75.016,-72.939,-45.147,-86.258
-75.267,-79.854,-74.04,-43.026,-85.956
-69.565,-77.116,-76.053,-45.318,-86.22
-77.297,-78.006,-70.284,-43.084,-85.537
-73.166,-78.109,-72.874,-42.475,-85.478
-72.075,-76.1,-70.554,-45.151,-85.291
-71.402,-75.95,-71.135,-44.498,-84.881
-74.755,-75.854,-75.373,-43.084,-84.075
-70.314,-74.942,-70.873,-45.103,-86.054
-75.001,-75.383,-73.543,-45.074,-84.897
-71.55,-76.664,-70.558,-44.918,-85.203
-73.119,-73.939,-75.655,-42.428,-84.188
-77.187,-77.422,-74.473,-42.705,-86.422
-70.42,-75.189,-75.327,-43.176,-85.301
-71.603,-73.938,-73.882,-43.063,-85.982
-72.25,-75.276,-74.629,-46.071,-85.986
-70.216,-72.299,-73.494,-43.922,-74.542
-72.486,-79.595,-70.494,-45.163,-85.655
-78.459,-77.939,-69.674,-44.864,-84.801
-72.065,-74.723,-70.998,-41.935,-86.143
-71.628,-75.167,-71.107,-42.218,-86.365
-75.416,-78.709,-73.102,-43.246,-73.039
-72.518,-75.156,-72.869,-44.356,-85.138
-77.633,-72.167,-71.602,-43.922,-85.694
-76.111,-72.922,-72.988,-46.171,-85.995
-73.326,-77.722,-74.473,-43.087,-86.089
-74.323,-72.662,-71.101,-43.374,-84.896
-78.336,-71.647,-73.669,-44.965,-84.887
-75.457,-79.609,-70.625,-48.276,-85.59
-76.622,-75.374,-67.695,-41.2,-84.328
-76.717,-80.065,-68.939,-40.745,-85.697
-76.936,-77.544,-74.581,-44.206,-86.124
-76.648,-78.415,-74.721,-43.03,-84.963
-73.263,-79.726,-71.536,-42.389,-85.525
-72.01,-75.312,-72.626,-46.277,-75.682
-76.453,-71.843,-72.421,-46.11,-83.664
-72.732,-73.877,-69.642,-44.134,-86.354
-71.363,-76.257,-69.81,-44.733,-85.533
-71.005,-75.237,-74.962,-45.617,-85.656
-71.975,-78.025,-75.694,-48.953,-86.203
-74.444,-78.908,-76.383,-44.555,-85.128
-70.707,-79.531,-75.862,-46.197,-85.823
-70.799,-77.883,-77.177,-47.312,-85.38
-70.069,-75.628,-78.305,-45.594,-85.976
-75.551,-74.132,-72.798,-45.17,-84.803
-73.096,-77.044,-77.038,-43.579,-85.083
-72.346,-75.607,-75.243,-44.475,-85.907
-71.53,-72.352,-73.044,-44.714,-86.117
-71.749,-78.308,-75.386,-42.208,-82.995
-70.002,-74.845,-73.128,-46.85,-85.844
-70.039,-76.842,-72.146,-47.194,-85.247
-71.332,-76.854,-70.41,-42.222,-84.341
-74.716,-73.417,-75.134,-44.847,-84.51
-71.754,-72.814,-74.186,-43.695,-85.691
-75.636,-73.238,-70.592,-45.644,-86.101
-69.539,-71.658,-70.729,-44.254,-86.208
-77.008,-72.571,-76.757,-43.306,-86.264
-70.912,-69.263,-74.785,-44.605,-85.817
-79.336,-71.997,-76.174,-46.225,-71.191
-72.903,-74.639,-74.016,-47.711,-69.702
-72.338,-72.742,-68.723,-45.002,-86.002
-70.046,-71.329,-71.217,-45.229,-86.115
-77.801,-69.58,-74.707,-44.664,-86.304
-69.787,-70.403,-70.362,-43.769,-85.559
-74.73,-73.786,-71.575,-48.822,-85.948
-72.09,-69.531,-74.754,-44.721,-85.048
-72.694,-71.186,-68.979,-43.27,-84.576
-70.81,-75.019,-69.807,-48.851,-85.557
-74.759,-73.658,-69.015,-43.488,-85.448
-71.799,-79.416,-68.901,-43.715,-85.249
-79.131,-74.001,-70.959,-44.634,-86.491
-76.46,-70.629,-75.033,-46.128,-84.747
-71.082,-70.599,-71.636,-43.74,-68.563
-69.322,-70.82,-72.712,-43.427,-75.337
-69.988,-72.315,-72.058,-46.83,-84.973
-75.034,-72.044,-69.946,-47.867,-85.754
-72.213,-73.038,-73.783,-46.339,-85.873
-76.17,-74.614,-71.863,-43.138,-83.957
-69.603,-72.141,-71.846,-45.936,-85.296
-71.853,-70.317,-72.097,-44.627,-85.648
-74.598,-71.281,-74.382,-47.842,-85.219
-73.157,-70.385,-70.059,-45.907,-85.096
-69.217,-72.521,-77.607,-47.924,-85.132
-74.556,-69.249,-75.038,-44.071,-84.444
-74.171,-67.019,-69.165,-47.715,-85.682
-72.305,-68.118,-69.133,-46.632,-86.146
-71.824,-69.638,-76.502,-45.312,-85.015
-74.528,-69.334,-69.558,-45.122,-85.801
-76.26,-68.328,-69.209,-47.777,-84.732
-71.862,-72.172,-77.441,-46.562,-85.978
-72.106,-71.219,-75.178,-46.677,-84.48
-72.573,-71.235,-75.507,-45.566,-85.797
-71.817,-68.163,-69.296,-45.194,-85.257
-71.396,-71.055,-69.45,-47.728,-84.834
-73.654,-68.622,-71.739,-47.334,-85.14
-69.81,-71.738,-72.182,-45.197,-85.873
-71.606,-68.993,-71.8,-46.229,-85.988
-72.618,-71.39,-72.234,-45.663,-85.517
-72.485,-69.563,-73.686,-44.882,-84.952
-72.566,-66.934,-71.963,-43.711,-84.421
-75.826,-68.277,-68.944,-46.051,-85.287
-70.392,-68.625,-67.629,-46.562,-84.403
-73.265,-70.013,-72.532,-49.947,-86.687
-73.402,-69.788,-72.998,-44.408,-85.73
-70.315,-69.257,-71.927,-42.599,-85.528
-71.741,-68.173,-71.454,-43.822,-84.629
-70.263,-68.626,-72.044,-44.203,-85.144
-77.923,-69.755,-76.129,-42.105,-85.738
-77.009,-67.583,-74.569,-43.221,-84.079
-71.356,-70.214,-72.517,-43.962,-85.176
-78.078,-71.771,-69.768,-47.808,-84.655
-74.891,-70.172,-71.167,-45.487,-86.675
-72.669,-69.29,-73.463,-41.964,-85.327
-69.956,-71.281,-70.861,-42.58,-85.211
-73.26,-70.158,-69.476,-44.556,-83.746
-71.288,-71.06,-71.397,-43.866,-84.804
-69.044,-70.145,-69.518,-42.905,-84.802
-73.332,-70.31,-75.159,-44.069,-85.386
-71.106,-69.056,-76.182,-42.372,-86.457
-72.757,-70.052,-72.063,-42.675,-86.111
-73.702,-70.52,-75.058,-44.976,-84.054
-74.624,-68.667,-76.448,-46.237,-85.926
-71.302,-71.79,-74.803,-43.11,-86.475
-68.53,-70.933,-77.394,-44.271,-86.27
-70.111,-73.564,-75.582,-44.702,-86.231
-77.134,-73.508,-75.82,-43.473,-86.167
-72.468,-75.112,-75.821,-43.786,-85.008
-71.454,-68.726,-72.129,-46.323,-85.848
-75.721,-70.467,-72.048,-46.017,-85.372
-77.122,-72.083,-69.048,-47.267,-73.007
-71.801,-70.965,-73.709,-48.759,-85.414
-70.827,-74.03,-74.039,-47.618,-86.347
-81.155,-76.761,-72.432,-43.444,-86.559
-71.77,-69.692,-68.914,-42.868,-85.252
-69.432,-74.614,-72.087,-47.493,-86.341
-72.846,-71.433,-69.74,-46.171,-82.553
-72.881,-72.723,-69.01,-44.157,-84.864
-74.555,-71.594,-71.05,-46.316,-85.986
-74.261,-69.917,-73.234,-41.185,-86.689
-71.405,-69.939,-69.903,-45.06,-85.168
-69.5,-70.631,-69.929,-47.082,-85.538
-73.153,-73.357,-73.162,-42.938,-85.574
-71.818,-72.424,-72.404,-46.063,-84.979
-74.343,-69.587,-70.762,-44.42,-86.224
-76.705,-69.132,-71.114,-47.896,-84.495
-71.071,-66.871,-70.049,-44.172,-80.056
-75.8,-70.593,-71.427,-45.563,-85.478
-76.888,-67.953,-73.024,-45.026,-86.053
-74.499,-72.799,-70.652,-44.531,-86.045
-75.307,-69.051,-72.138,-42.02,-85.574
-76.555,-69.018,-70.695,-45.228,-85.079
-73.188,-70.437,-70.172,-44.369,-85.223
-73.776,-68.118,-70.594,-45.776,-85.747
-78.104,-68.123,-71.637,-45.716,-85.214
-69.848,-67.341,-71.761,-46.078,-85.402
-73.619,-68.574,-70.485,-45.631,-85.124
-71.831,-69.95,-70.253,-39.509,-85.619
-74.461,-67.692,-78.181,-44.309,-86.4
-75.139,-73.718,-75.763,-44.662,-85.523
-76.819,-68.244,-76.287,-45.256,-87.309
-70.786,-70.97,-75.605,-44.109,-85.671
-76.135,-73.208,-76.06,-45.919,-84.596
-76.054,-69.276,-76.398,-44.663,-84.527
-74.711,-70.992,-74.387,-48.678,-85.455
-77.906,-72.42,-75.337,-46.213,-85.371
-72.088,-71.614,-75.361,-45.425,-85.774
-74.824,-70.798,-73.144,-44.416,-85.789
-75.066,-73.447,-73.038,-44.538,-85.846
-70.565,-71.605,-72.343,-42.405,-85.368
-71.251,-71.469,-72.887,-43.942,-84.591
-69.148,-68.659,-72.245,-45.024,-84.824
-77.881,-70.737,-69.529,-42.537,-85.7
-74.153,-70.183,-73.425,-42.593,-75.412
-73.401,-71.534,-71.875,-44.85,-85.468
-76.729,-77.928,-71.76,-44.311,-85.845
-69.689,-73.695,-71.453,-45.525,-84.425
-69.405,-71.407,-72.338,-42.159,-83.753
-77.319,-70.969,-71.836,-45.23,-85.438
-71.256,-70.572,-72.114,-44.303,-85.75
-71.116,-73.546,-72.419,-44.143,-85.674
-71.934,-73.291,-71.655,-45.262,-86.198
-69.892,-70.289,-71.981,-39.832,-85.318
-76.676,-74.424,-73.992,-44.971,-76.019
-72.045,-71.497,-73.352,-44.103,-85.081
-76.108,-75.102,-73.432,-43.344,-85.258
-74.762,-72.97,-69.801,-43.848,-86.372
-74.662,-73.15,-75.036,-45.432,-86.421
-74.319,-72.248,-73.454,-43.974,-86.29
-69.722,-70.129,-71.497,-43.784,-86.591
-74.334,-67.339,-72.527,-43.111,-85.517
-73.4,-70.047,-76.377,-45.532,-86.641
-73.656,-74.774,-75.363,-43.748,-85.877
-73.27,-71.773,-78.264,-44.273,-85.975
-72.252,-73.923,-74.731,-44.219,-86.237
-73.323,-67.638,-75.21,-45.458,-86.538
-73.736,-71.029,-76.719,-44.853,-86.152
-74.521,-69.018,-73.568,-44.834,-86.116
-76.295,-71.196,-72.168,-45.106,-83.103
-76.074,-68.265,-72.91,-44.67,-85.058
-72.819,-72.62,-72.092,-43.723,-86.066
-73.46,-71.624,-70.142,-43.764,-85.783
-69.739,-72.83,-73.183,-44.618,-86.493
-69.795,-70.385,-70.943,-45.545,-85.499
-71.824,-66.954,-71.537,-44.694,-85.366
-75.795,-70.003,-74.375,-40.735,-84.649
-75.222,-73.939,-75.96,-41.956,-85.842
-70.783,-70.806,-70.506,-43.797,-84.906
-72.742,-72.576,-72.448,-41.926,-85.378
-71.264,-79.052,-70.37,-44.467,-84.18
-71.547,-76.634,-73.614,-44.333,-86.735
-69.668,-74.813,-70.166,-43.479,-70.262
-70.906,-69.059,-68.738,-47.145,-84.34
-72.575,-74.694,-69.922,-42.557,-85.819
-73.632,-77.461,-70.861,-42.445,-85.613
-74.481,-73.996,-72.061,-43.991,-85.851
-70.013,-72.513,-79.765,-41.91,-84.207
-74.966,-72.872,-76.547,-44.895,-85.088
-71.665,-71.594,-75.809,-46.012,-84.734
-74.508,-72.217,-71.078,-47.066,-84.439
-70.847,-73.133,-75.407,-42.963,-84.963
-73.329,-75.499,-75.974,-44.316,-85.914
-74.994,-74.04,-74.819,-43.739,-85.167
-75.356,-74.444,-75.637,-44.582,-86.268
-69.332,-75.667,-76.095,-43.839,-84.943
-69.585,-73.641,-75.769,-44.541,-84.513
-71.946,-70.353,-75.339,-44.299,-84.768
-70.678,-72.677,-70.23,-44.994,-84.865
-70.762,-71.807,-77.373,-44.817,-85.273
-78.885,-73.515,-71.313,-45.022,-85.055
-74.34,-73.721,-70.095,-42.79,-85.105
-73.991,-73.737,-75.278,-44.089,-85.011
-72.001,-74.342,-73.873,-44.079,-85.434
-71.549,-73.183,-73.308,-44.386,-85.816
-70.613,-70.86,-71.483,-46.011,-84.533
-74.603,-72.419,-72.781,-43.811,-83.363
-70.584,-73.812,-73.052,-44.631,-84.623
-70.617,-71.419,-71.483,-45.778,-84.272
-73.424,-73.877,-71.737,-44.404,-82.14
-79.657,-71.292,-69.309,-43.886,-84.542
-71.13,-72.78,-70.96,-45.968,-86.741
-74.618,-74.192,-71.549,-42.785,-84.865
-73.709,-73.071,-78.65,-44.551,-85.696
-70.164,-68.636,-69.871,-43.892,-86.077
-73.222,-73.504,-71.35,-44.81,-69.796
-69.869,-73.388,-72.019,-45.746,-85.868
-70.871,-71.961,-70.738,-43.228,-85.74
-70.094,-74.855,-73.865,-44.971,-82.908
-76.91,-78.37,-73.2,-44.71,-85.872
-78.432,-74.633,-74.326,-45.492,-85.232
-73.823,-73.202,-74.062,-45.333,-84.844
-69.828,-73.221,-73.1,-44.753,-85.301
-73.201,-78.627,-72.614,-43.896,-86.005
-70.857,-76.048,-75.046,-44.736,-85.395
-70.737,-76.092,-73.175,-45.046,-83.903
-70.41,-73.307,-74.557,-44.1,-84.437
-71.284,-75.893,-75.177,-45.888,-84.219
-70.075,-72.673,-70.064,-45.249,-85.616
-71.236,-73.008,-71.72,-45.519,-86.297
-73.196,-74.978,-76.067,-44.894,-86.52
-72.779,-74.084,-74.204,-44.632,-83.534
-72.47,-70.01,-74.574,-43.787,-85.845
-74.871,-70.038,-77.237,-44.728,-84.245
-71.711,-73.827,-76.628,-45.602,-85.19
-74.392,-74.149,-75.358,-44.911,-85.312
-73.203,-74.204,-76.109,-44.656,-84.163
-74.775,-72.03,-74.054,-43.294,-86.215
-69.971,-72.697,-74.987,-42.019,-85.269
-74.098,-71.016,-71.379,-45.014,-85.026
-69.755,-77.495,-74.821,-45.684,-85.904
-70.954,-72.725,-75.607,-44.596,-82.395
-71.938,-73.149,-70.594,-41.987,-72.846
-79.786,-76.022,-74.256,-44.302,-85.662
-70.911,-73.071,-75.247,-44.783,-85.811
-77.465,-69.744,-71.549,-44.662,-85.514
-73.345,-80.141,-74.326,-44.035,-85.818
-79.715,-72.942,-75.229,-43.642,-70.716
-72.179,-75.141,-74.784,-44.144,-85.797
-77.568,-71.738,-73.207,-43.772,-85.9
-76.151,-71.626,-74.987,-44.397,-71.153
-73.844,-70.385,-75.597,-44.702,-83.978
-73.383,-71.404,-71.994,-46.427,-83.86
-71.891,-68.912,-71.1,-43.341,-84.504
-70.896,-68.243,-70.533,-42.769,-84.275
-73.605,-74.51,-69.293,-44.254,-85.058
-71.708,-74.675,-76.036,-45.341,-84.541
-76.881,-73.144,-71.522,-46.279,-86.708
-74.097,-70.369,-75.38,-43.318,-84.867
-72.422,-72.769,-72.26,-44.459,-85.285
-76.555,-72.426,-75.352,-46.241,-86.351
-73.871,-74.025,-76.336,-44.678,-85.3
-69.794,-73.604,-76.031,-44.169,-84.85
-76.637,-77.099,-74.677,-44.127,-85.273
-72.951,-76.369,-75.651,-44.298,-86.696
-72.933,-73.285,-76.859,-44.423,-86.208
-73.171,-72.733,-74.792,-45.148,-84.822
-73.54,-74.275,-70.994,-44.671,-84.101
-71.109,-71.582,-70.909,-42.329,-85.477
-70.643,-67.938,-70.056,-43.968,-75.616
-72.062,-71.428,-77.555,-44.83,-85.133
-79.144,-70.829,-78.14,-44.178,-86.286
-69.516,-72.377,-75.862,-43.886,-85.163
-70.733,-73.691,-76.941,-49.181,-85.453
-69.915,-79.678,-74.972,-45.398,-85.768
-73.616,-71.932,-76.5,-42.567,-85.338
-76.96,-72.069,-76.166,-40.758,-86.105
-74.422,-70.951,-71.564,-41.939,-86.335
-69.904,-71.055,-70.05,-44.986,-85.539
-76.591,-72.391,-75.057,-43.293,-85.35
-76.309,-73.969,-73.536,-43.968,-84.393
-72.399,-71.308,-70.681,-44.408,-86.723
-77.791,-67.754,-71.578,-41.562,-86.72
-73.671,-72.542,-71,-42.964,-85.567
-73.938,-71.762,-71.304,-45.078,-85.966
-70.567,-68.654,-71.758,-42.841,-86.34
-77.898,-70.727,-72.251,-43.079,-86.32
-72.391,-73.652,-72.777,-38.848,-84.082
-72.452,-72.431,-70.73,-44.115,-85.617
-73.812,-73.512,-72.73,-43.248,-85.996
-74.775,-70.79,-70.253,-43.201,-85.269
-73.984,-72.324,-70.637,-42.899,-85.418
-75.508,-73.581,-73.467,-40.791,-84.897
-73.529,-72.22,-72.369,-40.412,-85.438
-72.763,-73.993,-79.943,-44.22,-86.047
-76.039,-72.686,-71.095,-42.134,-85.577
-73.204,-74.806,-75.049,-42.982,-85.362
-78.904,-75.315,-74.938,-44.18,-70.792
-74.543,-73.747,-70.828,-42.817,-85.777
-77.417,-70.352,-70.859,-43.177,-84.513
-78.125,-70.197,-70.316,-43.139,-85.364
-75.562,-70.944,-74.801,-43.048,-86.416
-72.669,-71.884,-72.492,-42.912,-86.49
-70.731,-69.895,-73.704,-43.697,-86.603
-72.367,-69.021,-73.618,-43.3,-82.196
-79.984,-71.416,-74.583,-43.163,-85.555
-75.605,-72.088,-71.551,-42.693,-86.2
-70.598,-71.338,-71.984,-41.987,-85.287
-74.792,-72.935,-75.014,-43.459,-85.676
-73.487,-70.26,-73.813,-43.551,-85.478
-71.63,-69.669,-70.513,-44.375,-86.11
-70.94,-68.904,-70.923,-42.743,-85.881
-72.939,-69.003,-70.706,-41.919,-85.434
-72.734,-71.312,-76.52,-42.109,-85.764
-77.608,-73.044,-73.39,-43.728,-85.253
-76.629,-69.588,-71.647,-43.504,-85.145
-77.193,-71.833,-73.544,-42.448,-84.951
-79.911,-70.889,-72.752,-41.972,-85.909
-71.542,-75.693,-73.588,-42.632,-85.571
-72.701,-74.021,-76.453,-43.3,-86.216
-74.377,-73.886,-75.52,-42.307,-85.509
-76.275,-72.349,-76.185,-41.544,-85.422
-76.529,-73.026,-75.577,-44.829,-85.116
-77.823,-76.094,-75.918,-42.521,-85.358
-72.262,-76.6,-76.229,-45.464,-86.395
-72.462,-71.534,-72.323,-42.767,-84.067
-73.465,-71.757,-77.152,-43.863,-83.735
-81.288,-72.849,-75.739,-41.183,-84.425
-70.185,-77.854,-75.884,-42.379,-85.765
-73.31,-77.247,-77.667,-45.116,-84.076
-74.993,-78.988,-75.365,-44.468,-85.908
-72.901,-81.72,-76.094,-44.647,-85.466
-69.773,-73.148,-75.672,-43.184,-85.48
-74.596,-75.292,-73.191,-43.089,-84.853
-75.186,-74.087,-72.569,-43.532,-85.069
-71.771,-75.769,-74.926,-42.907,-84.484
-71.095,-76.156,-73.877,-44.727,-86.003
-79.014,-75.649,-77.035,-43.168,-84.82
-76.488,-75.059,-75.671,-43.001,-84.992
-74.196,-74.205,-73.504,-43.633,-84.318
-76.91,-72.877,-71.889,-42.607,-85.943
-76.842,-71.334,-74.567,-43.717,-85.496
-69.979,-71.795,-76.674,-42.072,-86.157
-72.775,-72.413,-74.734,-43.744,-82.506
-72.688,-78.252,-75.208,-43.624,-85.955
-73.225,-76.034,-75.589,-43.953,-84.866
-72.904,-71.973,-72.111,-42.807,-85.46
-77.462,-72.385,-75.288,-42.509,-85.939
-78.654,-77.526,-76.688,-42.852,-85.57
-72.563,-70.576,-75.85,-42.479,-86.369
-78.26,-74.854,-79.098,-43.573,-81.726
-82.249,-78.755,-77.092,-43.944,-85.248
-80.126,-73.456,-76.079,-41.061,-85.921
-76.509,-70.984,-77.838,-43.891,-84.763
-70.509,-70.628,-76.487,-41.179,-86.43
-79.734,-79.786,-77.507,-43.189,-85.688
-69.957,-70.883,-76.044,-43.851,-85.564
-78.811,-72.09,-74.859,-42.699,-85.438
-72.827,-72.1,-77.329,-43.834,-86.609
-75.472,-78.132,-76.797,-42.936,-73.565
-72.551,-75.989,-74.637,-43.008,-85.983
-72.513,-73.208,-77.099,-42.673,-86.146
-75.228,-72.24,-73.891,-42.876,-84.72
-76.452,-75.505,-73.141,-43.063,-85.612
-71.428,-76.474,-73.4,-44.407,-86.611
-72.556,-75.598,-73.747,-42.296,-86.003
